frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
512,8.533333333333333,TUTORIAL_PREPARATION,,,,
513,8.55,TUTORIAL_PREPARATION,,,,
514,8.566666666666666,TUTORIAL_PREPARATION,,,,
515,8.583333333333334,TUTORIAL_PREPARATION,,,,
516,8.6,TUTORIAL_PREPARATION,,,,
517,8.616666666666667,TUTORIAL_PREPARATION,,,,
518,8.633333333333333,TUTORIAL_PREPARATION,,,,
519,8.65,TUTORIAL_PREPARATION,,,,
520,8.666666666666666,TUTORIAL_PREPARATION,,,,
521,8.683333333333334,TUTORIAL_PREPARATION,,,,
522,8.7,TUTORIAL_PREPARATION,,,,
523,8.716666666666667,TUTORIAL_PREPARATION,,,,
524,8.733333333333333,TUTORIAL_PREPARATION,,,,
525,8.75,TUTORIAL_PREPARATION,,,,
526,8.766666666666667,TUTORIAL_PREPARATION,,,,
527,8.783333333333333,TUTORIAL_PREPARATION,,,,
528,8.8,TUTORIAL_PREPARATION,,,,
529,8.816666666666666,TUTORIAL_PREPARATION,,,,
530,8.833333333333334,TUTORIAL_PREPARATION,,,,
531,8.85,TUTORIAL_PREPARATION,,,,
532,8.866666666666667,TUTORIAL_PREPARATION,,,,
533,8.883333333333333,TUTORIAL_PREPARATION,,,,
534,8.9,TUTORIAL_PREPARATION,,,,
535,8.916666666666666,TUTORIAL_PREPARATION,,,,
536,8.933333333333334,TUTORIAL_PREPARATION,,,,
537,8.95,TUTORIAL_PREPARATION,,,,
538,8.966666666666667,TUTORIAL_PREPARATION,,,,
539,8.983333333333333,TUTORIAL_PREPARATION,,,,
540,9.0,TUTORIAL_PREPARATION,,,,
541,9.016666666666667,TUTORIAL_PREPARATION,,,,
542,9.033333333333333,TUTORIAL_PREPARATION,,,,
543,9.05,TUTORIAL_PREPARATION,,,,
544,9.066666666666666,TUTORIAL_PREPARATION,,,,
545,9.083333333333334,TUTORIAL_PREPARATION,,,,
546,9.1,TUTORIAL_PREPARATION,,,,
547,9.116666666666667,TUTORIAL_PREPARATION,,,,
548,9.133333333333333,TUTORIAL_PREPARATION,,,,
549,9.15,TUTORIAL_PREPARATION,,,,
550,9.166666666666666,TUTORIAL_PREPARATION,,,,
551,9.183333333333334,TUTORIAL_PREPARATION,,,,
552,9.2,TUTORIAL_PREPARATION,,,,
553,9.216666666666667,TUTORIAL_PREPARATION,,,,
554,9.233333333333333,TUTORIAL_PREPARATION,,,,
555,9.25,TUTORIAL_PREPARATION,,,,
556,9.266666666666667,TUTORIAL_PREPARATION,,,,
557,9.283333333333333,TUTORIAL_PREPARATION,,,,
558,9.3,TUTORIAL_PREPARATION,,,,
559,9.316666666666666,TUTORIAL_PREPARATION,,,,
560,9.333333333333334,TUTORIAL_PREPARATION,,,,
