frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
404,6.733333333333333,TUTORIAL,295.4279749478079,540.0,0.1538687369519832,0.5
405,6.75,TUTORIAL,298.8100208768267,540.0,0.1556302192066805,0.5
406,6.766666666666667,TUTORIAL,302.1920668058455,540.0,0.1573917014613778,0.5
407,6.783333333333333,TUTORIAL,305.57411273486434,540.0,0.1591531837160751,0.5
408,6.8,TUTORIAL,308.9561586638831,540.0,0.1609146659707724,0.5
409,6.816666666666666,TUTORIAL,312.3382045929019,540.0,0.1626761482254697,0.5
410,6.833333333333333,TUTORIAL,315.72025052192066,540.0,0.164437630480167,0.5
411,6.85,TUTORIAL,319.10229645093943,540.0,0.1661991127348643,0.5
412,6.866666666666666,TUTORIAL,322.4843423799582,540.0,0.1679605949895615,0.5
413,6.883333333333334,TUTORIAL,325.86638830897704,540.0,0.1697220772442588,0.5
414,6.9,TUTORIAL,329.24843423799587,540.0,0.1714835594989562,0.5
415,6.916666666666667,TUTORIAL,332.63048016701464,540.0,0.1732450417536534,0.5
416,6.933333333333334,TUTORIAL,336.0125260960334,540.0,0.1750065240083507,0.5
417,6.95,TUTORIAL,339.3945720250522,540.0,0.176768006263048,0.5
418,6.966666666666667,TUTORIAL,342.77661795407096,540.0,0.1785294885177452,0.5
419,6.983333333333333,TUTORIAL,346.1586638830898,540.0,0.1802909707724426,0.5
420,7.0,TUTORIAL,349.54070981210856,540.0,0.1820524530271398,0.5
421,7.016666666666667,TUTORIAL,352.9227557411274,540.0,0.1838139352818371,0.5
422,7.033333333333333,TUTORIAL,356.30480167014616,540.0,0.1855754175365344,0.5
423,7.05,TUTORIAL,359.68684759916493,540.0,0.1873368997912317,0.5
424,7.066666666666666,TUTORIAL,363.0688935281837,540.0,0.189098382045929,0.5
425,7.083333333333333,TUTORIAL,366.4509394572025,540.0,0.1908598643006263,0.5
426,7.1,TUTORIAL,369.8329853862213,540.0,0.1926213465553236,0.5
427,7.116666666666666,TUTORIAL,373.2150313152401,540.0,0.1943828288100208,0.5
428,7.133333333333334,TUTORIAL,376.5970772442589,540.0,0.1961443110647182,0.5
429,7.15,TUTORIAL,379.9791231732777,540.0,0.1979057933194154,0.5
430,7.166666666666667,TUTORIAL,383.36116910229646,540.0,0.1996672755741127,0.5
431,7.183333333333334,TUTORIAL,386.7432150313152,540.0,0.20142875782881,0.5
432,7.2,TUTORIAL,390.125260960334,540.0,0.2031902400835073,0.5
433,7.216666666666667,TUTORIAL,393.5073068893528,540.0,0.2049517223382046,0.5
434,7.233333333333333,TUTORIAL,396.8893528183716,540.0,0.2067132045929018,0.5
435,7.25,TUTORIAL,400.2713987473904,540.0,0.2084746868475991,0.5
436,7.266666666666667,TUTORIAL,403.6534446764092,540.0,0.2102361691022964,0.5
437,7.283333333333333,TUTORIAL,407.035490605428,540.0,0.2119976513569937,0.5
438,7.3,TUTORIAL,410.4175365344468,540.0,0.213759133611691,0.5
439,7.316666666666666,TUTORIAL,413.7995824634656,540.0,0.2155206158663883,0.5
